81100120.00,2017.00,"TV-Y7","1 Season"
81060038.00,2018.00,"TV-14","94 min"
60020745.00,2001.00,"R","99 min"
18907685.00,1976.00,"R","114 min"
81113468.00,2016.00,"TV-Y7","48 min"
81017506.00,2018.00,"TV-14","78 min"
70114342.00,2010.00,"R","118 min"
70021661.00,2005.00,"PG-13","119 min"
70084795.00,2008.00,"PG-13","104 min"
60027701.00,2003.00,"PG-13","98 min"
70021654.00,2006.00,"PG","93 min"
81099976.00,2018.00,"TV-Y","1 Season"
81077862.00,2013.00,"TV-14","61 min"
70001777.00,1967.00,"R","90 min"
80182447.00,2017.00,"TV-14","128 min"
70055855.00,2006.00,"TV-14","122 min"
70295560.00,2013.00,"TV-MA","60 min"
80994575.00,2017.00,"TV-14","126 min"
60036112.00,2003.00,"TV-PG","166 min"
80994424.00,2017.00,"TV-14","113 min"
80229417.00,2018.00,"TV-14","1 Season"
80997402.00,2018.00,"TV-14","88 min"
80994423.00,2017.00,"TV-PG","151 min"
80236278.00,2013.00,"TV-14","107 min"
80217136.00,2017.00,"TV-G","42 min"
80115118.00,2018.00,"TV-MA","94 min"
80180851.00,2018.00,"TV-PG","130 min"
80236279.00,2010.00,"TV-PG","87 min"
80994573.00,2017.00,"TV-PG","116 min"
70057519.00,2006.00,"TV-MA","77 min"
80994425.00,2017.00,"TV-14","117 min"
60029032.00,2003.00,"R","84 min"
81002211.00,2018.00,"TV-14","92 min"
70062158.00,2007.00,"TV-PG","130 min"
80996343.00,2017.00,"TV-PG","103 min"
80994419.00,2017.00,"TV-MA","89 min"
80994426.00,2017.00,"TV-PG","109 min"
80994574.00,2016.00,"TV-14","104 min"
70125939.00,2009.00,"TV-14","114 min"
80994420.00,2017.00,"TV-14","133 min"
70205125.00,2007.00,"TV-PG","101 min"
70034610.00,2005.00,"TV-PG","137 min"
80992111.00,2015.00,"TV-MA","88 min"
80222256.00,2018.00,"TV-MA","88 min"
80206917.00,2017.00,"TV-PG","115 min"
80176064.00,2017.00,"TV-14","120 min"
80994421.00,2017.00,"TV-14","104 min"
70098332.00,2008.00,"PG-13","114 min"
80236280.00,2010.00,"TV-PG","128 min"
80994572.00,2017.00,"TV-14","125 min"
80217135.00,2017.00,"TV-PG","38 min"
80996349.00,2017.00,"TV-PG","102 min"
80217120.00,2017.00,"TV-MA","96 min"
80993648.00,2018.00,"TV-MA","94 min"
70306701.00,2014.00,"TV-PG","89 min"
80178940.00,2012.00,"TV-PG","97 min"
80158301.00,2016.00,"TV-14","1 Season"
70290905.00,2011.00,"PG","95 min"
80156950.00,2014.00,"TV-14","1 Season"
80167699.00,2016.00,"TV-PG","106 min"
80158390.00,1966.00,"TV-PG","116 min"
70294800.00,2012.00,"TV-G","1 Season"
80184770.00,2017.00,"TV-MA","91 min"
80156992.00,2010.00,"TV-14","1 Season"
80191358.00,2017.00,"TV-PG","90 min"
80118532.00,2016.00,"TV-MA","1 Season"
80190946.00,2018.00,"TV-MA","86 min"
80107948.00,2016.00,"TV-MA","97 min"
80094964.00,2015.00,"TV-PG","170 min"
80158481.00,1971.00,"TV-PG","153 min"
80177684.00,2015.00,"TV-Y","1 Season"
70299811.00,2013.00,"TV-MA","104 min"
80116687.00,2014.00,"TV-14","1 Season"
80157457.00,2014.00,"TV-14","1 Season"
70229498.00,2012.00,"TV-14","162 min"
20257393.00,1962.00,"TV-PG","163 min"
80159899.00,2014.00,"TV-PG","1 Season"
80093106.00,2016.00,"TV-14","106 min"
80157567.00,2011.00,"TV-PG","1 Season"
80157390.00,2016.00,"TV-14","1 Season"
80157392.00,2009.00,"TV-14","1 Season"
80171528.00,2016.00,"TV-MA","108 min"
80187467.00,2013.00,"TV-MA","130 min"
80160125.00,2014.00,"TV-PG","1 Season"
80187323.00,2015.00,"TV-14","133 min"
80157132.00,1994.00,"TV-14","148 min"
80157864.00,2014.00,"TV-PG","1 Season"
80157717.00,2012.00,"TV-PG","1 Season"
80093104.00,2016.00,"TV-PG","105 min"
80104950.00,2016.00,"TV-MA","1 Season"
80114498.00,2013.00,"TV-MA","58 min"
80036981.00,2015.00,"TV-MA","1 Season"
80106979.00,2016.00,"TV-MA","87 min"
80053140.00,2015.00,"NR","81 min"
80065182.00,2016.00,"TV-14","1 Season"
70251160.00,2012.00,"TV-PG","1 Season"
80105672.00,2015.00,"NR","96 min"
80114700.00,2006.00,"TV-PG","52 min"
80106139.00,2014.00,"NR","114 min"
80114499.00,2007.00,"TV-PG","1 Season"
80108386.00,2015.00,"NR","105 min"
80085300.00,2015.00,"NR","157 min"
81214114.00,2020.00,"TV-MA","97 min"
81167492.00,2019.00,"TV-14","75 min"
80198623.00,2018.00,"TV-14","91 min"
81062853.00,2018.00,"TV-14","117 min"
80220814.00,2018.00,"PG-13","135 min"
81046962.00,2018.00,"PG-13","135 min"
80150242.00,2016.00,"R","91 min"
80213403.00,2017.00,"TV-PG","63 min"
80233024.00,2017.00,"TV-14","135 min"
81039393.00,2020.00,"TV-MA","1 Season"
1193180.00,1998.00,"R","95 min"
70251894.00,2013.00,"R","112 min"
80180619.00,2016.00,"TV-14","1 Season"
80077923.00,2016.00,"TV-MA","74 min"
80173542.00,2017.00,"R","92 min"
80233408.00,2020.00,"TV-MA","102 min"
70142888.00,2010.00,"PG-13","103 min"
81005561.00,2018.00,"TV-PG","75 min"
81048548.00,2018.00,"TV-14","95 min"
81045052.00,2018.00,"TV-PG","82 min"
80079428.00,2015.00,"TV-MA","94 min"
80096786.00,2016.00,"PG-13","84 min"
80200744.00,2016.00,"TV-14","88 min"
80097725.00,2017.00,"TV-14","98 min"
80128657.00,2016.00,"TV-PG","82 min"
70295415.00,2013.00,"TV-Y7-FV","22 min"
80125627.00,2016.00,"TV-14","141 min"
81037970.00,2016.00,"TV-PG","124 min"
81037984.00,2017.00,"TV-MA","106 min"
81037986.00,2016.00,"TV-14","86 min"
81037985.00,2015.00,"TV-14","115 min"
80153895.00,2017.00,"TV-MA","99 min"
70026431.00,1999.00,"TV-14","101 min"
80020885.00,2013.00,"TV-MA","142 min"
80002667.00,2016.00,"PG-13","97 min"
80174974.00,2018.00,"TV-MA","1 Season"
80213400.00,2015.00,"TV-14","83 min"
80148595.00,2016.00,"NR","95 min"
70301484.00,2014.00,"TV-MA","117 min"
80038358.00,2016.00,"TV-MA","100 min"
80997687.00,2020.00,"TV-14","1 Season"
80237347.00,2020.00,"TV-Y","1 Season"
80998427.00,2018.00,"TV-14","102 min"
80090370.00,2015.00,"TV-14","1 Season"
81000860.00,2018.00,"TV-MA","122 min"
81030789.00,2018.00,"TV-PG","95 min"
81020635.00,2017.00,"TV-14","1 Season"
80134893.00,2016.00,"PG","75 min"
81047683.00,2018.00,"TV-14","92 min"
81034697.00,2017.00,"TV-MA","1 Season"
81049950.00,2018.00,"TV-14","110 min"
81047677.00,2017.00,"TV-PG","106 min"
80188596.00,2017.00,"TV-MA","120 min"
80189656.00,2018.00,"TV-Y","1 Season"
81016360.00,2018.00,"TV-MA","83 min"
70307659.00,2014.00,"PG","123 min"
80224476.00,2017.00,"TV-PG","96 min"
80133549.00,2017.00,"TV-MA","78 min"
80081958.00,2015.00,"NR","87 min"
81035398.00,2010.00,"TV-14","56 min"
70113347.00,2008.00,"TV-PG","141 min"
80097389.00,2016.00,"R","97 min"
80221639.00,2018.00,"PG","118 min"
70099120.00,2008.00,"PG","95 min"
81024718.00,2010.00,"TV-14","127 min"
21028726.00,1998.00,"TV-G","69 min"
80019930.00,2014.00,"TV-Y7","74 min"
80141960.00,2016.00,"TV-MA","1 Season"
80226168.00,2017.00,"TV-MA","1 Season"
81006825.00,2020.00,"TV-14","90 min"
81213891.00,2002.00,"TV-MA","156 min"
498716.00,1986.00,"PG-13","103 min"
80220085.00,2018.00,"R","120 min"
80244855.00,2018.00,"PG","96 min"
80134966.00,2017.00,"TV-MA","69 min"
80220813.00,2018.00,"PG-13","118 min"
81048561.00,2017.00,"TV-14","74 min"
80237903.00,2019.00,"TV-14","91 min"
81026705.00,2018.00,"TV-MA","137 min"
80244929.00,2017.00,"TV-14","1 Season"
80122209.00,2018.00,"TV-MA","86 min"
80109193.00,2017.00,"TV-14","108 min"
80208468.00,2017.00,"TV-MA","91 min"
80214582.00,2017.00,"TV-14","68 min"
80168198.00,2017.00,"TV-MA","92 min"
80117940.00,2016.00,"TV-14","99 min"
80998786.00,2018.00,"TV-MA","106 min"
81047898.00,2012.00,"TV-14","125 min"
81057249.00,2018.00,"TV-14","114 min"
81047900.00,2016.00,"TV-14","143 min"
81047899.00,2015.00,"TV-14","121 min"
81047901.00,2017.00,"TV-14","119 min"
70261978.00,2011.00,"TV-PG","1 Season"
70279637.00,2011.00,"TV-PG","47 min"
80049171.00,2011.00,"TV-PG","52 min"
80048250.00,2012.00,"TV-PG","1 Season"
80189619.00,2018.00,"TV-MA","1 Season"
80099016.00,2017.00,"TV-MA","91 min"
80123792.00,2016.00,"TV-14","1 Season"
80132792.00,2016.00,"TV-MA","1 Season"
60024962.00,2002.00,"R","108 min"
81031181.00,2018.00,"TV-MA","150 min"
80107084.00,2018.00,"TV-MA","102 min"
80118100.00,2018.00,"TV-14","1 Season"
80196589.00,2018.00,"TV-MA","61 min"
80183089.00,2018.00,"TV-MA","57 min"
80125818.00,2014.00,"PG","85 min"
80192138.00,2018.00,"TV-MA","49 min"
80169801.00,2017.00,,"37 min"
80239629.00,2018.00,"TV-MA","88 min"
80145141.00,2018.00,"TV-MA","1 Season"
80991879.00,2019.00,"TV-MA","1 Season"
80180171.00,2019.00,"TV-MA","1 Season"
81023638.00,2018.00,"TV-MA","105 min"
80223052.00,2019.00,"TV-MA","119 min"
81020577.00,2017.00,"TV-14","1 Season"
80190283.00,2017.00,"R","87 min"
80148920.00,2016.00,"TV-MA","102 min"
80226612.00,2019.00,"TV-MA","1 Season"
80233925.00,2018.00,"PG","97 min"
81021098.00,2018.00,"TV-MA","96 min"
80194737.00,2017.00,"TV-MA","85 min"
80214406.00,2017.00,"TV-MA","1 Season"
80192062.00,2018.00,"TV-MA","59 min"
80193614.00,2017.00,"PG-13","97 min"
80117453.00,2017.00,"TV-MA","67 min"
70296733.00,2014.00,"TV-PG","93 min"
81026192.00,2017.00,"TV-MA","1 Season"
70109891.00,2009.00,"PG","91 min"
80003479.00,2014.00,"R","104 min"
80163053.00,2016.00,"PG-13","77 min"
80208684.00,2018.00,"TV-MA","63 min"
80124680.00,2017.00,"TV-MA","57 min"
80073486.00,2016.00,"TV-MA","1 Season"
70302480.00,2015.00,"TV-MA","72 min"
80175405.00,2017.00,"TV-MA","69 min"
80175290.00,2016.00,"TV-MA","1 Season"
80214777.00,2017.00,"R","86 min"
80079427.00,2016.00,"TV-MA","92 min"
81026986.00,2018.00,"TV-14","1 Season"
80216146.00,2017.00,"TV-14","1 Season"
80149575.00,2016.00,"NR","78 min"
80144448.00,2016.00,"NR","130 min"
80100936.00,2017.00,"TV-MA","80 min"
80192420.00,2017.00,"TV-PG","129 min"
81160763.00,2020.00,"TV-MA","1 Season"
81054827.00,2019.00,"TV-MA","1 Season"
81020692.00,2013.00,"TV-14","1 Season"
771476.00,1975.00,"PG","92 min"
80213401.00,2017.00,"TV-MA","89 min"
80198056.00,2017.00,"TV-14","86 min"
80208083.00,2015.00,"TV-14","52 min"
80045818.00,1994.00,"TV-PG","49 min"
80195429.00,2018.00,"TV-PG","62 min"
80158485.00,2018.00,"TV-14","108 min"
80198661.00,2018.00,"TV-MA","95 min"
80119375.00,2016.00,"R","90 min"
70271454.00,2013.00,"R","91 min"
80207371.00,2019.00,"TV-MA","95 min"
81035279.00,2019.00,"TV-MA","98 min"
80134721.00,2019.00,"TV-14","96 min"
81041182.00,2018.00,"NC-17","83 min"
81038575.00,2017.00,"TV-PG","1 Season"
81020612.00,2017.00,"TV-14","1 Season"
81038976.00,2018.00,"TV-PG","96 min"
80988257.00,2019.00,"TV-MA","90 min"
81023713.00,2018.00,"TV-MA","97 min"
81038583.00,2018.00,"TV-PG","1 Season"
80144442.00,2019.00,"TV-MA","1 Season"
80174219.00,2017.00,"TV-MA","99 min"
80215322.00,2017.00,"TV-MA","1 Season"
80133139.00,2016.00,"TV-14","93 min"
81127902.00,2020.00,"TV-MA","121 min"
80995039.00,2020.00,"TV-MA","1 Season"
81062580.00,2020.00,"TV-14","1 Season"
80191988.00,2018.00,"TV-MA","62 min"
80180373.00,2017.00,"TV-14","1 Season"
80117452.00,2017.00,"TV-MA","66 min"
80152003.00,2017.00,"R","93 min"
80126875.00,2013.00,"TV-14","1 Season"
70268449.00,2013.00,"TV-MA","105 min"
81147285.00,2019.00,"TV-MA","78 min"
70120142.00,2010.00,"R","109 min"
80996973.00,2020.00,"TV-14","1 Season"
70142824.00,2011.00,"PG","95 min"
81235729.00,2019.00,"TV-MA","86 min"
80057599.00,2015.00,"R","132 min"
81093113.00,2019.00,"TV-14","107 min"
80049358.00,2015.00,"R","122 min"
81050192.00,2018.00,"TV-PG","99 min"
70141971.00,2010.00,"PG-13","94 min"
70114021.00,2009.00,"R","106 min"
70275751.00,2013.00,"R","117 min"
80216224.00,2018.00,"TV-MA","60 min"
70098902.00,2008.00,"PG-13","119 min"
80118718.00,2016.00,"TV-MA","90 min"
60022265.00,2002.00,"PG","88 min"
81026003.00,2018.00,"TV-14","95 min"
80997602.00,2019.00,"TV-MA","108 min"
81062828.00,2020.00,"TV-MA","1 Season"
80169611.00,2017.00,"R","99 min"
81144867.00,2019.00,"R","95 min"
81127333.00,2019.00,"TV-MA","103 min"
60000878.00,2000.00,"PG-13","89 min"
81000864.00,2017.00,"TV-14","90 min"
81047445.00,2016.00,"TV-14","88 min"
81052265.00,2018.00,"TV-14","105 min"
81045085.00,2017.00,"TV-14","118 min"
81050190.00,2019.00,"TV-PG","86 min"
81045065.00,2018.00,"TV-14","127 min"
70205712.00,2010.00,"TV-PG","1 Season"
80028965.00,2016.00,"TV-14","1 Season"
81020716.00,2002.00,"TV-14","1 Season"
81050191.00,2018.00,"TV-14","88 min"
80202078.00,2017.00,"TV-14","125 min"
81047446.00,2018.00,"TV-14","116 min"
81000511.00,2018.00,"TV-MA","102 min"
80218104.00,2019.00,"TV-MA","65 min"
80997719.00,2018.00,"TV-14","88 min"
81044856.00,2016.00,"TV-MA","106 min"
81044857.00,2017.00,"TV-MA","117 min"
80154682.00,2016.00,"PG","94 min"
80158543.00,1980.00,"TV-PG","147 min"
80216543.00,2017.00,"TV-PG","94 min"
80223136.00,2017.00,"TV-MA","89 min"
80189955.00,2017.00,"TV-MA","89 min"
80195807.00,2017.00,"TV-MA","89 min"
80116307.00,2016.00,"NR","111 min"
80228321.00,2015.00,"TV-14","118 min"
80156940.00,1986.00,"TV-PG","153 min"
80222177.00,2017.00,"TV-Y7","87 min"
80224233.00,2017.00,"TV-MA","122 min"
80168300.00,2017.00,"TV-14","97 min"
80228282.00,2017.00,"TV-MA","121 min"
70114977.00,2008.00,"NR","105 min"
80105342.00,2015.00,"TV-PG","83 min"
80119140.00,2016.00,"TV-14","96 min"
70285683.00,2013.00,"TV-14","84 min"
80141338.00,2014.00,"NR","98 min"
80015154.00,2014.00,"TV-MA","91 min"
80106440.00,2016.00,"TV-MA","89 min"
80128690.00,2015.00,"NR","90 min"
80156769.00,2015.00,"TV-14","89 min"
80141337.00,2014.00,"NR","123 min"
70118799.00,2008.00,"R","107 min"
70137753.00,2010.00,"R","108 min"
80221553.00,2020.00,"TV-Y7-FV","1 Season"
81060049.00,2020.00,"TV-MA","66 min"
70244163.00,2012.00,"R","137 min"
81221851.00,2019.00,"TV-MA","132 min"
81009823.00,2018.00,"TV-PG","91 min"
81020668.00,2016.00,"TV-14","1 Season"
70298946.00,2014.00,"R","117 min"
80144144.00,2016.00,"TV-14","100 min"
80106504.00,2016.00,"NR","91 min"
80141335.00,2016.00,"NR","87 min"
80239306.00,2020.00,"TV-G","1 Season"
80115030.00,2016.00,"R","131 min"
70291114.00,2014.00,"R","93 min"
81044299.00,2018.00,"TV-14","136 min"
70113534.00,2010.00,"R","116 min"
80113667.00,2016.00,"UR","146 min"
80137087.00,2016.00,"TV-14","82 min"
80096955.00,2017.00,"TV-MA","104 min"
80125593.00,2015.00,"TV-MA","1 Season"
81173792.00,2018.00,"TV-14","56 min"
81113919.00,2019.00,"TV-MA","128 min"
70065107.00,2007.00,"PG-13","121 min"
80990532.00,2018.00,"R","89 min"
80108149.00,2017.00,"TV-MA","124 min"
70120182.00,2009.00,"TV-14","68 min"
80173395.00,2018.00,"TV-14","94 min"
80226236.00,2017.00,"TV-MA","100 min"
80187307.00,2018.00,"TV-MA","71 min"
80098203.00,2016.00,"PG","85 min"
80081960.00,2015.00,"TV-MA","109 min"
81221873.00,2006.00,"PG","88 min"
81036539.00,2017.00,"TV-14","104 min"
80210995.00,2018.00,"TV-MA","1 Season"
80191048.00,2019.00,"TV-MA","65 min"
80197526.00,2019.00,"TV-MA","1 Season"
80245041.00,2018.00,"TV-MA","91 min"
80202273.00,2019.00,"TV-MA","99 min"
80170870.00,2017.00,"TV-MA","76 min"
80237329.00,2020.00,"TV-14","1 Season"
80190519.00,2019.00,"TV-MA","1 Season"
81183491.00,2020.00,"TV-MA","1 Season"
81011449.00,2020.00,"TV-MA","1 Season"
70253597.00,2014.00,"R","119 min"
70199239.00,2011.00,"R","85 min"
80099306.00,2016.00,"R","86 min"
484369.00,1981.00,"TV-MA","85 min"
81074060.00,2020.00,"TV-MA","1 Season"
70202600.00,1986.00,"TV-14","1 Season"
81021294.00,2018.00,"TV-MA","1 Season"
80192136.00,2018.00,"TV-MA","60 min"
80109128.00,2017.00,"PG-13","89 min"
80187188.00,2017.00,"TV-14","92 min"
80117811.00,2017.00,"TV-14","74 min"
80095649.00,2017.00,"TV-Y","1 Season"
70084788.00,2008.00,"PG-13","123 min"
60036237.00,2004.00,"PG","95 min"
80014637.00,2014.00,"TV-Y7","45 min"
60000407.00,1999.00,"R","122 min"
70202138.00,2011.00,"PG","98 min"
81035731.00,2018.00,"TV-PG","106 min"
1181488.00,1997.00,"PG-13","139 min"
70308046.00,2014.00,"TV-MA","87 min"
81167119.00,2017.00,"TV-14","1 Season"
80108158.00,2014.00,"TV-14","105 min"
60024942.00,2002.00,"PG-13","142 min"
81028791.00,2018.00,"TV-14","1 Season"
60000891.00,2000.00,"PG-13","116 min"
70021648.00,2005.00,"PG","115 min"
1151188.00,1997.00,"R","113 min"
81184681.00,2019.00,"TV-Y7","1 Season"
374651.00,1968.00,"G","146 min"
70124183.00,2009.00,"R","96 min"
60026106.00,2002.00,"R","130 min"
70041162.00,2006.00,"PG-13","108 min"
70082268.00,2008.00,"PG-13","85 min"
70019004.00,2005.00,"PG-13","137 min"
70128701.00,2010.00,"PG-13","115 min"
1151721.00,1997.00,"R","127 min"
60029363.00,1996.00,"PG-13","103 min"
80032636.00,2015.00,"PG-13","97 min"
60002003.00,2000.00,"PG","84 min"
1179574.00,1997.00,"R","96 min"
81103093.00,2019.00,"TV-14","80 min"
60000393.00,2000.00,"R","98 min"
60026114.00,2003.00,"R","90 min"
70042687.00,2006.00,"R","93 min"
523650.00,1993.00,"PG","112 min"
70104894.00,2009.00,"R","97 min"
70081015.00,2007.00,"TV-Y7","78 min"
70100448.00,2008.00,"TV-Y7","79 min"
70118155.00,2009.00,"G","78 min"
70044594.00,2007.00,"PG-13","110 min"
81088083.00,2020.00,"TV-MA","145 min"
11819467.00,1998.00,"PG-13","139 min"
70065096.00,2007.00,"PG","116 min"
70000091.00,2004.00,"R","88 min"
70019506.00,2005.00,"PG-13","118 min"
70150473.00,2010.00,"R","97 min"
70131314.00,2010.00,"PG-13","148 min"
70284281.00,2013.00,"PG-13","122 min"
81084305.00,2015.00,"TV-MA","71 min"
60021788.00,2001.00,"G","83 min"
70112732.00,2009.00,"PG-13","123 min"
60021790.00,2001.00,"PG-13","118 min"
60031236.00,2003.00,"R","111 min"
60032563.00,2004.00,"R","137 min"
673843.00,1996.00,"PG-13","114 min"
1180086.00,1997.00,"R","116 min"
281550.00,1987.00,"PG-13","109 min"
70125232.00,2010.00,"PG","97 min"
81167137.00,2017.00,"TV-14","1 Season"
81211681.00,2019.00,"TV-Y7","81 min"
60000440.00,1999.00,"R","189 min"
81217437.00,1983.00,"TV-MA","155 min"
60000480.00,1999.00,"PG-13","112 min"
80117557.00,2020.00,"TV-MA","1 Season"
70021634.00,2005.00,"PG-13","101 min"
70112500.00,2009.00,"R","97 min"
786137.00,1991.00,"PG-13","102 min"
60034568.00,2004.00,"PG","91 min"
80197991.00,2020.00,"TV-MA","1 Season"
70050507.00,2006.00,"R","119 min"
70125581.00,2007.00,"R","86 min"
846071.00,1992.00,"R","117 min"
81085364.00,2018.00,"TV-Y7","98 min"
81140307.00,2017.00,"TV-14","102 min"
80188351.00,2015.00,"TV-14","1 Season"
70128695.00,2010.00,"R","97 min"
80095807.00,2015.00,"TV-MA","88 min"
70121008.00,2009.00,"R","97 min"
81167101.00,2017.00,"TV-14","1 Season"
60000870.00,2000.00,"R","88 min"
70260512.00,2012.00,"TV-MA","90 min"
80135276.00,2016.00,"TV-MA","83 min"
60035996.00,1993.00,"R","107 min"
60000409.00,2000.00,"PG","89 min"
80201590.00,2020.00,"TV-MA","1 Season"
60022396.00,1992.00,"PG","95 min"
28631029.00,1999.00,"PG","85 min"
60022058.00,2002.00,"PG","78 min"
70077544.00,2007.00,"R","116 min"
60023856.00,1991.00,"PG","88 min"
1029730.00,1990.00,"PG","94 min"
60029154.00,2003.00,"R","109 min"
70103524.00,2009.00,"PG-13","115 min"
70021631.00,2005.00,"R","89 min"
81012487.00,2017.00,"TV-14","1 Season"
81044551.00,2020.00,"TV-MA","1 Season"
404067.00,1996.00,"R","101 min"
70020296.00,1992.00,"R","112 min"
70021652.00,2005.00,"PG-13","104 min"
70061763.00,2007.00,"R","95 min"
70113006.00,2009.00,"R","82 min"
70105370.00,2009.00,"PG-13","99 min"
60004484.00,2003.00,"PG-13","201 min"
60004483.00,2002.00,"PG-13","179 min"
5670479.00,1998.00,"PG-13","138 min"
60001808.00,1991.00,"PG-13","85 min"
60001807.00,1988.00,"PG-13","85 min"
793907.00,1984.00,"PG","138 min"
60001854.00,2000.00,"R","111 min"
20159719.00,1997.00,"R","124 min"
60024914.00,2002.00,"PG-13","116 min"
60000209.00,1999.00,"R","139 min"
60033108.00,1990.00,"PG-13","96 min"
1064058.00,1995.00,"PG-13","100 min"
60021377.00,2001.00,"PG","104 min"
60033107.00,2004.00,"PG-13","101 min"
80066084.00,2015.00,"PG-13","99 min"
1067876.00,1969.00,"G","128 min"
70117902.00,2009.00,"R","110 min"
60001396.00,2000.00,"PG-13","130 min"
22007250.00,1999.00,"PG-13","106 min"
60020949.00,1971.00,"G","100 min"
60011597.00,1994.00,"PG-13","191 min"
70100379.00,2008.00,"PG-13","104 min"
70209245.00,2012.00,"TV-MA","110 min"
70045863.00,2007.00,"PG-13","133 min"
70045866.00,2006.00,"R","143 min"
80999981.00,2015.00,"TV-14","111 min"
60022056.00,2001.00,"R","144 min"
80016588.00,2015.00,"R","121 min"
70011207.00,2004.00,"PG","99 min"
60027689.00,2003.00,"PG","93 min"
80239710.00,2018.00,"R","100 min"
80177342.00,2018.00,"TV-14","1 Season"
80108616.00,2016.00,"R","102 min"
70084799.00,2008.00,"PG-13","123 min"
60010487.00,1989.00,"PG-13","127 min"
60011649.00,1981.00,"PG","116 min"
60010488.00,1984.00,"PG","119 min"
60004476.00,2001.00,"R","105 min"
70299748.00,2014.00,"R","134 min"
80214621.00,2017.00,"TV-MA","90 min"
80245709.00,2017.00,"R","93 min"
70117299.00,2010.00,"R","93 min"
16944044.00,1998.00,"R","108 min"
81045060.00,2018.00,"TV-MA","115 min"
60031284.00,2003.00,"PG-13","119 min"
70256512.00,2012.00,"TV-MA","61 min"
70058019.00,2007.00,"R","109 min"
81046846.00,2017.00,"TV-Y7","97 min"
880640.00,1994.00,"R","154 min"
81052279.00,2017.00,"TV-MA","120 min"
81052277.00,2017.00,"TV-14","148 min"
60026139.00,2003.00,"R","121 min"
70101375.00,2008.00,"PG-13","95 min"
408911.00,1994.00,"R","102 min"
80195885.00,2016.00,"NR","87 min"
80209379.00,2019.00,"TV-PG","1 Season"
70307648.00,2014.00,"R","114 min"
70174741.00,2010.00,"TV-MA","48 min"
60023619.00,2002.00,"PG-13","124 min"
70023960.00,2005.00,"PG-13","101 min"
80201623.00,2013.00,"TV-PG","126 min"
80202086.00,2010.00,"TV-14","133 min"
80190844.00,2017.00,"TV-G","90 min"
80201626.00,2006.00,"TV-14","91 min"
80195653.00,2017.00,"TV-G","104 min"
80084756.00,2012.00,"NR","105 min"
70117122.00,2004.00,"TV-PG","123 min"
80197427.00,2017.00,"TV-PG","89 min"
80192627.00,2014.00,"TV-14","87 min"
80202713.00,2017.00,"TV-14","91 min"
80084454.00,2014.00,"NR","102 min"
70204980.00,2003.00,"TV-14","1 Season"
80196217.00,2016.00,"TV-MA","106 min"
80208908.00,2016.00,"TV-MA","102 min"
80167491.00,2017.00,"TV-MA","91 min"
80206907.00,2017.00,"TV-MA","87 min"
80202905.00,2012.00,"TV-14","103 min"
60035870.00,1994.00,"NR","193 min"
80074065.00,1999.00,"TV-G","176 min"
80201809.00,2010.00,"TV-14","124 min"
80228146.00,2017.00,"TV-MA","135 min"
70169918.00,2011.00,"G","106 min"
80201810.00,2005.00,"TV-14","133 min"
80221637.00,2017.00,"TV-PG","107 min"
80197301.00,2017.00,"TV-MA","78 min"
19207412.00,1989.00,"TV-PG","192 min"
80217436.00,2017.00,"TV-PG","55 min"
80201618.00,1988.00,"TV-PG","132 min"
70128225.00,2009.00,"TV-14","148 min"
80020131.00,2012.00,"TV-Y7","46 min"
70286028.00,2013.00,"TV-Y7","46 min"
80020036.00,2011.00,"TV-Y7","46 min"
70301472.00,2014.00,"TV-Y7","74 min"
70286029.00,2013.00,"TV-Y7","46 min"
80196138.00,2017.00,"TV-14","50 min"
80138615.00,2016.00,"TV-MA","114 min"
70297799.00,2013.00,"NR","117 min"
80131236.00,2016.00,"TV-MA","108 min"
70297439.00,2000.00,"TV-Y","1 Season"
80184547.00,2017.00,"TV-MA","97 min"
70116578.00,2008.00,"TV-14","122 min"
80202908.00,2011.00,"TV-14","115 min"
80184135.00,2017.00,"TV-MA","104 min"
80139199.00,2016.00,"TV-MA","140 min"
80208830.00,2016.00,"TV-MA","101 min"
80201813.00,2009.00,"TV-14","99 min"
80186459.00,2017.00,"TV-MA","1 Season"
80155790.00,2016.00,"TV-MA","102 min"
1065372.00,1996.00,"R","94 min"
80159566.00,2017.00,"TV-MA","92 min"
80201815.00,2013.00,"TV-14","125 min"
80217857.00,2017.00,"TV-G","82 min"
80194813.00,2018.00,"TV-14","1 Season"
70114043.00,2006.00,"TV-PG","151 min"
80140364.00,2013.00,"TV-14","1 Season"
80158376.00,2013.00,"TV-PG","80 min"
80140617.00,2012.00,"TV-14","1 Season"
80154688.00,2016.00,"TV-MA","97 min"
70060010.00,2007.00,"PG","92 min"
80140939.00,2011.00,"TV-14","1 Season"
80140490.00,2013.00,"TV-14","1 Season"
80011026.00,2011.00,"TV-14","92 min"
80117742.00,2016.00,"TV-MA","85 min"
80140938.00,2012.00,"TV-14","1 Season"
80147318.00,2015.00,"TV-PG","83 min"
80152741.00,2016.00,"TV-MA","118 min"
80097375.00,2016.00,"TV-MA","84 min"
80145085.00,2010.00,"TV-PG","52 min"
80144141.00,2016.00,"TV-14","84 min"
80118002.00,2016.00,"TV-MA","146 min"
80141033.00,2012.00,"TV-14","1 Season"
80140362.00,2011.00,"TV-14","1 Season"
80036832.00,2015.00,"NR","110 min"
70213235.00,1996.00,"TV-Y7-FV","1 Season"
